t,qx,qy,qz,qw
7.9,0.28182017878598636,-0.24175950785458364,-0.8129332924083098,0.4486303481543908
7.92,0.28338484045822165,-0.23867911854517634,-0.8106204917126864,0.4534531166332949
7.936,0.2846404424319048,-0.23623334285165432,-0.8087431913253382,0.45728336591462615
7.952,0.28590481983936933,-0.23380344702636086,-0.8068419952901904,0.4610860839228982
7.976,0.28781937695767035,-0.23019028664246394,-0.80394634496752,0.46673623450137675
8.004,0.2901235277151026,-0.2260410132657259,-0.8004875255655578,0.4732372770628689
8.024,0.29186320777149477,-0.223162280722387,-0.7979411973543502,0.47781200275508123
8.048,0.2940289421473827,-0.21978035140472343,-0.7948149280881553,0.48323163017783505
8.064,0.2955072525276683,-0.2175541034953322,-0.7926939947011968,0.4868078743411512
8.084,0.29737366088704664,-0.21479715064791297,-0.7900079312684982,0.4912418532831271
8.108,0.29962078048068214,-0.21151217180646956,-0.7867421759009202,0.4965145896552718
8.124,0.30111301698858034,-0.20932478128084028,-0.7845448387697006,0.5000034828894573
8.148,0.30333046045699513,-0.20605050526736088,-0.7812192801556932,0.5052031842249544
8.172,0.30551300925267505,-0.2027787866190072,-0.7778592946761934,0.5103699467646514
8.192,0.3073025104108973,-0.20004927487903446,-0.7750341816270435,0.5146527684033496
8.216,0.3094117938552764,-0.19678468685903455,-0.7716114188832377,0.5197652807662787
8.232,0.31079837951267697,-0.19460436127496172,-0.7693089732543335,0.523160791282586
8.248,0.31217190149184654,-0.1924199568190772,-0.7669884388390372,0.5265472427275313
8.268,0.3138678779250542,-0.1896836195071455,-0.7640616099169855,0.5307701347556738
8.288,0.3155370031828495,-0.18694550138138052,-0.7611056545033591,0.5349822070112839
8.304,0.31685733593577015,-0.1847496202384912,-0.7587182329964368,0.5383452882715558
8.324,0.3184991982430031,-0.1820022527394504,-0.7557026694219519,0.5425374790232151
8.344,0.3201871746369651,-0.17929904446988185,-0.7526235339477159,0.5467081872427342
8.368,0.322286997947216,-0.17609200477601117,-0.748847695532556,0.5516790966709875
8.384,0.32371360949087497,-0.17397153785243458,-0.7462849059027896,0.554979497161213
8.404,0.3255126490023002,-0.17133326270716284,-0.7430348645032433,0.5590935687005087
8.424,0.3273170504219834,-0.16871100876312065,-0.7397348318394622,0.5631984753074405
8.44,0.3287624698751346,-0.1666138268261296,-0.7370601705120917,0.5664780456086893
8.46,0.3305684834622368,-0.16399218870489915,-0.7336748078159506,0.5705719202357241
8.484,0.33272777978670326,-0.16084333768212203,-0.7295500781100285,0.5754809543426589
8.508,0.33487466799582816,-0.15769306387761192,-0.7253578575355655,0.580385934401403
8.524,0.336297971742901,-0.15558366792042289,-0.7225265634364791,0.5836546595433898
8.54,0.3377134785427903,-0.15346402060138517,-0.7196671596790967,0.5869221243664338
8.56,0.3394650726982758,-0.1507943812192179,-0.7160549765717634,0.5910074361101381
8.58,0.3411940955064735,-0.14809670378581824,-0.7124010280578189,0.5950955643772332
8.608,0.3435721394565399,-0.1442720863763441,-0.7072154904223745,0.6008244337479237
8.628,0.3452385351657513,-0.1415149957880634,-0.7034619119889343,0.6049175135376589
8.652,0.347206023339718,-0.13816212309021378,-0.6989093179379663,0.6098237207581472
8.672,0.34885151179257073,-0.13535610024625866,-0.6950588864206257,0.6139010451643508
8.688,0.3502004400309543,-0.13312982767575404,-0.6919231698333004,0.6171534880667756
8.708,0.3519144363036298,-0.13035983584809083,-0.6879407471819413,0.6212085568353913
8.724,0.3533026248175479,-0.1281449448910278,-0.6847090410336417,0.6244434782449867
8.74,0.35469860917436574,-0.12593125182240422,-0.6814424204478471,0.6276674629757325
8.756,0.3561026120816081,-0.12370135580329204,-0.6781418062197135,0.6308823938723822
8.776,0.3578639488920411,-0.12088972343854411,-0.6739718851158671,0.6348865779993396
8.8,0.3599733873452937,-0.11748945554587707,-0.6689105194505529,0.6396671831562724
8.82,0.3617228913884548,-0.11463062466325658,-0.6646503170610408,0.6436274743712747
8.84,0.36346051209069297,-0.11175244741052978,-0.6603544351296474,0.6475645656250291
8.86,0.36519064850083793,-0.10885468619571384,-0.6560247002061957,0.6514737448739903
8.876,0.3665724115079365,-0.10652363473993733,-0.6525382737223676,0.6545771029378289
8.896,0.36829581166727393,-0.10359273651536939,-0.648151410840525,0.6584272842729395
8.916,0.3700225779377077,-0.1006282392420593,-0.6437328753805115,0.6622425797528537
8.932,0.37139754071574266,-0.09824408061129142,-0.6401794756304794,0.6652685219944087
8.952,0.3731133473054561,-0.09525483134744475,-0.6357129698277387,0.6690156703398543
8.972,0.3748656205157807,-0.09230494402034344,-0.6311929482269003,0.6727191285918318
8.996,0.3770494036140724,-0.08882281640777089,-0.6256937006493613,0.6770905755416858
9.016,0.3789095187342666,-0.08596422694687188,-0.6210543624498644,0.6806828976696754
9.036,0.38078685794515743,-0.08315055193959874,-0.6163747877837128,0.6842291103957633
9.056,0.38266955833933414,-0.08038371519864197,-0.6116620561555819,0.6877295954884948
9.076,0.38457335416858296,-0.07764206636178421,-0.6069121086874536,0.6911821302110945
9.1,0.3868792501654907,-0.07438137310635863,-0.6011677656025555,0.6952619468420742
9.12,0.38881596617468894,-0.07170206321647599,-0.5963508562366219,0.6986033315437249
9.144,0.39116113571032984,-0.0685090169652717,-0.5905346336130303,0.7025441815343583
9.164,0.3931344802999657,-0.06586641415394655,-0.5856600770632341,0.7057684960523979
9.188,0.39550193811346424,-0.06274263396577429,-0.5797885749094581,0.7095680286174048
9.204,0.3970941374924057,-0.06067187154273445,-0.5758562331172796,0.7120567173706331
9.22,0.3986986098140221,-0.05861003698201629,-0.5719093768974826,0.714509584760111
9.236,0.4003145211975232,-0.05656077950626556,-0.567950527916049,0.7169249334344027
9.252,0.4019391083879548,-0.05452492323888649,-0.5639785207554348,0.7193053691031377
9.268,0.4035773278053656,-0.052498031368946534,-0.5599929826806256,0.7216489150080683
9.284,0.40522957140548826,-0.05048217289345909,-0.5559954796972869,0.7239541223272805
9.304,0.4073339639186542,-0.04801172424241142,-0.5509609316003701,0.7267846778954821
9.324,0.4094982957727694,-0.04563913270347727,-0.5458671674434242,0.729559628017179
9.344,0.41172062830067646,-0.043331712907910866,-0.5407191524797635,0.7322781473113403
9.368,0.4144425685596136,-0.04064642233060366,-0.5344774326802545,0.7354720250784228
9.384,0.4162852258783843,-0.03889201338584087,-0.5302871868666019,0.7375564530632783
9.408,0.41908011816910695,-0.03629367489807727,-0.5239711713593137,0.7406138233263735
9.428,0.42143092431053847,-0.034150312309848205,-0.518689982810508,0.7430951715197321
9.448,0.4237975626494141,-0.03202437903109228,-0.5134017059743408,0.7455124099186582
9.472,0.4266490748052828,-0.029486910070483915,-0.5070571360804421,0.7483275685501581
9.488,0.4285535687600001,-0.027800690920929818,-0.5028316952824147,0.7501528154361615
9.504,0.4304604007385983,-0.026115966388814048,-0.49861275644473413,0.751935581553452
9.52,0.4323688229840381,-0.024433350113720224,-0.4944022630923281,0.7536754039789293
9.54,0.4347543997467614,-0.02233496341649042,-0.4891560339963361,0.7557884199397293
9.556,0.4366629370351966,-0.02065471461600821,-0.484975327200196,0.7574284086242014
9.58,0.43952255096421944,-0.018129985724739624,-0.47873608901920844,0.759804572164526
9.6,0.441898953180957,-0.01602682375157917,-0.4735736658553753,0.761706268259827
9.62,0.4442861475394816,-0.013903045429077653,-0.46844714473247256,0.7635272077826153
9.64,0.4466956906148048,-0.01181478419549756,-0.4633265815190497,0.7652789358909913
9.656,0.4486584559454781,-0.010199784761998964,-0.4592125972325744,0.7666324705113539
9.684,0.4521590484728786,-0.007480147554205378,-0.4519820519101232,0.768900817419115
9.704,0.45469892769717385,-0.005609090446282949,-0.4467984958366432,0.7704469659707401
9.724,0.4572651733465631,-0.0037864145478004253,-0.4416050250895837,0.7719321382899135
9.74,0.45932232486625313,-0.00238208171285028,-0.4374446039121746,0.7730844365748766
9.76,0.46191305964666246,-0.0006709389852951787,-0.4322350056336144,0.7744732242457748
9.776,0.4639992221497716,0.0006706527438382639,-0.4280625851376558,0.7755428390969589
9.796,0.4666190863150254,0.0023226210987544356,-0.4228447453225678,0.7768291672374662
9.812,0.468729150687066,0.0036321121880256426,-0.41866947172371205,0.7778146723377127
9.832,0.47137659836863005,0.005251054915349354,-0.41345368230356144,0.7789945965937896
9.848,0.4735041690058226,0.006531435928712539,-0.4092830862451774,0.7798964659443184
9.868,0.4761831493370976,0.008136992586715524,-0.4040788110241509,0.7809633231595169
9.884,0.47833027143726203,0.009409480848363065,-0.3999228005747732,0.7817757777504685
9.9,0.4804836238760846,0.010673588820720292,-0.39577179308463606,0.7825511162136078
9.924,0.4837289871021054,0.012543704856298412,-0.38954961455273546,0.7836453408956533
9.948,0.4870378542263354,0.014306075109114224,-0.3832651940138533,0.7846637852119229
9.972,0.4904256171936862,0.01594034393036079,-0.3768944234203366,0.7856075438984952
9.992,0.4932975244828232,0.017219579758615444,-0.3715307955006341,0.7863370183367443
10.008,0.4956180354431018,0.018190431503364676,-0.36720772411391256,0.7868864965776973
10.024,0.4979537843377072,0.019120232789366535,-0.36285920938130595,0.7874069084844317
10.04,0.5002987532796993,0.020009127823272996,-0.3584879172781594,0.7879005047822334
10.056,0.5026549287384037,0.020864238427662662,-0.35409499696592744,0.7883650419022421
10.072,0.5050205312342749,0.021688503756037276,-0.34968363149415693,0.7887998666973353
10.092,0.5079894833974447,0.022677734918759667,-0.3441435486734332,0.7893019846693711
10.112,0.5109657207317135,0.02362645277951256,-0.33857465077629895,0.7897613746049406
10.128,0.5133473387660293,0.024359612324190507,-0.3341038276495034,0.7900985706981134
10.144,0.5157310550309352,0.02507930542132828,-0.3296246857174432,0.7904050062353725
10.164,0.5187181770081872,0.02597295420395414,-0.3240150953470621,0.7907408402747746
10.188,0.5223147639229418,0.02704338253814814,-0.31727055365557794,0.7910722714342224
10.204,0.5247123191868074,0.027750847551440416,-0.3127724027732352,0.7912523596282264
10.22,0.5271083497033633,0.028457636772991863,-0.3082753201014728,0.7913995688643177
10.24,0.5301120081032394,0.029359854314035556,-0.302668291040083,0.791524581689214
10.256,0.532507651664951,0.030085414514171568,-0.29819116078960106,0.7915885928806328
10.272,0.5349098391440887,0.030789492675552234,-0.2936971722272873,0.7916220323824512
10.292,0.5379291504604972,0.03161635987958674,-0.2880361670849273,0.7916235224674898
10.308,0.5403427723931788,0.032238715458588425,-0.28348466161446295,0.7915976251716316
10.332,0.5439658816583944,0.0331425990432085,-0.27662391147966614,0.791506095565888
10.352,0.5469823355602249,0.03388356062099797,-0.27088634825276786,0.7913803227494383
10.372,0.549989896586155,0.03462192451305505,-0.26513946444050923,0.7912101493234037
10.392,0.552984749373808,0.03537132357591603,-0.2593886608643286,0.7909957389540635
10.412,0.5559702284246433,0.03614437276687497,-0.2536409089608144,0.7907319259548531
10.432,0.5589419705943257,0.036956401114801425,-0.24790686024764189,0.7904177924154605
10.452,0.5618886815761734,0.03781336233989039,-0.24219570871235171,0.7900585407591412
10.472,0.5648170852768573,0.038728964895949916,-0.23650925363284309,0.7896487196237826
10.488,0.567152577562976,0.03951346974190977,-0.23198187971511644,0.7892788144606879
10.508,0.5700578251188321,0.04056048952765395,-0.2263546885290982,0.7887664278422093
10.536,0.5741023870648525,0.04214123971894234,-0.2185320441862048,0.7879557796889288
10.556,0.5769803255485697,0.04334070871024106,-0.21297842529292094,0.7873090100196417
10.576,0.5798553119866569,0.04459009948798098,-0.2074451733530327,0.7866041191355656
10.596,0.5827387975147204,0.045877361515179474,-0.20191460414255272,0.7858379312590221
10.62,0.5862463850140546,0.04741678450560311,-0.19521112723575146,0.7848308355361997
10.636,0.5885981296625776,0.04839893153588752,-0.1906917374082374,0.784121448799947
10.656,0.591554348739073,0.04960101174455952,-0.18500140889912994,0.7831843147223674
10.672,0.593927187627643,0.05054607756483875,-0.18042638266350572,0.782394983546348
10.692,0.5968988804971292,0.051695948598889166,-0.1746857444276458,0.7813604456673592
10.708,0.5992792821884125,0.052580126752813094,-0.17007698247653702,0.7804956708669658
10.728,0.6022235434269411,0.05361253740734892,-0.1643171603033512,0.7793923084075746
10.744,0.6045860517625479,0.05440461325443068,-0.15970372280508377,0.7784668040404848
10.764,0.6075389790814061,0.05534799784316323,-0.15393567112330495,0.7772623734539669
10.784,0.6104933689731868,0.05623806090365267,-0.14817201803275656,0.7760026933056778
10.8,0.6128564895529857,0.05691264947566817,-0.14356699241070178,0.7749557356601708
10.816,0.6152217961082277,0.057556838695182334,-0.13896669722093583,0.7738718298118158
10.836,0.6181802552872272,0.058323106102339276,-0.13322923920871785,0.7724645992454672
10.852,0.6205596324811861,0.05891647958929044,-0.12864865158761088,0.7712873105479628
10.876,0.6241643884507081,0.05979077491440194,-0.12179669255106271,0.7694215002901276
10.896,0.627172414272409,0.06047018899590743,-0.11611065406619718,0.7677997362794786
10.912,0.6295814703849819,0.06098175433873045,-0.11158005636156568,0.7664582759733272
10.928,0.6319960890425306,0.06146958379808795,-0.10706864300159316,0.7650743358579172
10.948,0.6350161796193594,0.06204317882057871,-0.10146292368211471,0.7632891789494651
10.968,0.638032750077169,0.06257049248851936,-0.09589240211265133,0.7614484818526953
10.988,0.6410566728171273,0.0630143721845002,-0.09031478289730618,0.7595516908841955
11.004,0.643487659095506,0.06329896475669528,-0.08583090580568148,0.7579907184531304
11.028,0.6471288311117883,0.06362499961618416,-0.07909619072925678,0.7555924350996721
11.048,0.6501560016415585,0.06382054027309018,-0.07349512554269946,0.7535400312459687
11.064,0.652571156936912,0.06393554912593738,-0.06902992258237492,0.7518630197584241
11.084,0.6555797431814643,0.06403882157486587,-0.063475524385575,0.7497233406166599
11.108,0.6591764601617829,0.06411614703419839,-0.05686047743663633,0.7470892852690021
11.124,0.6615680920805761,0.06414551390911619,-0.052487237362967926,0.7452906161358838
11.144,0.6645335562124095,0.06415931781617117,-0.0470698007246107,0.743009534571931
11.164,0.6674870635903878,0.06415558784700487,-0.04170635263686537,0.7406791887431539
11.188,0.6710161992117146,0.0641320302405868,-0.03534605528479485,0.7378177278084942
11.212,0.6745265782705091,0.06408642103173262,-0.02906899879177192,0.7348889842386169
11.232,0.6774316292135636,0.06402153628527003,-0.023893646131443003,0.7324047544270015
11.256,0.6808983797700896,0.06391449083025379,-0.017745986995216716,0.7293678182055621
11.272,0.6832008832603604,0.06382524502458042,-0.01368842505428819,0.7273070316099995
11.292,0.6860711538469725,0.06369821384349167,-0.00866756604032984,0.7246887488509597
11.312,0.6889349219612164,0.06355033967647579,-0.0036941713426060733,0.7220224239782229
11.336,0.6923636955708946,0.06329073399455203,0.0022830172566651367,0.7187639277802207
11.356,0.6952208781199962,0.06302455872703873,0.007259433957076503,0.7159910168723812
11.376,0.6980757818010203,0.06272794599797843,0.012210911205623214,0.713166391034587
11.392,0.7003550418370387,0.06247207258869477,0.016144167209080428,0.7108722961158621
11.412,0.7032039379379845,0.06213532290029106,0.021021253712007852,0.7079558815413312
11.432,0.7060564023989786,0.061783025161155164,0.025846816240028048,0.7049816710550721
11.456,0.7094688991825059,0.06133322370473725,0.031558902989587335,0.7013530868291962
11.476,0.7123012462924599,0.06093037780256677,0.03625667784662883,0.6982835218609779
11.496,0.7151259714795505,0.06049686399027985,0.04090141535323919,0.6951705176320934
11.512,0.7173767051034838,0.06012153327785677,0.044581659950422285,0.6926532608796798
11.532,0.7201772059726982,0.05961377592317705,0.04914030744204888,0.6894753221849496
11.556,0.7235184776442417,0.05893886846315457,0.054554389081085036,0.6856172700010056
11.58,0.726813947592901,0.05816740112330536,0.05990792049804451,0.6817397451319561
11.6,0.7295416030251322,0.05745203561267321,0.06433761201656912,0.6784754857321568
11.628,0.7333233444777068,0.05627255914805038,0.07058764618274457,0.6738602642516767
11.644,0.735458813506639,0.0554912313612888,0.07420044031402738,0.6712044036913192
11.668,0.7386297011470381,0.054197160461880174,0.07964813923584435,0.6671918811688091
11.688,0.7412461558706696,0.05301709923096938,0.08420144731043677,0.663817324169019
11.708,0.7438387852836604,0.051752396390995825,0.08875603106109,0.6604149588900912
11.724,0.7459088104668655,0.05069092401138423,0.09239887274293532,0.65765714852544
11.74,0.747952343416625,0.04957508443904005,0.096039636053013,0.6548938778819405
11.76,0.7504852521085847,0.048120374581605535,0.10057861259351888,0.6514140454475961
11.78,0.7529948484652316,0.04660613047937134,0.10509658390862586,0.6479053440413192
11.796,0.754987268551851,0.04535905291113816,0.10869429808640048,0.6450754453605598
11.82,0.7579458079754331,0.04342922016411663,0.11405321038857037,0.6407994383646611
11.84,0.7603846184326196,0.041774030815289825,0.11847717340933196,0.6372074401491697
11.86,0.762799764702812,0.04008321636544009,0.12285969472856013,0.6335892598098087
11.876,0.764714487935426,0.038706650977410835,0.12633431772213558,0.6306767692546277
11.892,0.7666133093481837,0.03730904960381344,0.12978201225708133,0.6277489132148211
11.92,0.7698974190739797,0.034822544940612196,0.13574959855641416,0.6225892714774778
11.936,0.7717442596844254,0.03337557132379168,0.13912279734282454,0.6196303060232417
11.956,0.7740183071737914,0.03150985695068708,0.14335234625500587,0.6159163042962499
11.984,0.7771341518729246,0.028777866221993503,0.1493343754234914,0.6106828872052459
12.0,0.7788816477164718,0.027172517311000618,0.15276872450324513,0.6076732263043263
12.02,0.7810328825157284,0.025135184100235807,0.15706909194608504,0.6038916784528928
12.04,0.7831512487079616,0.02307283995252981,0.16136765452296606,0.6000851987655106
12.056,0.7848235123710311,0.021411102326205536,0.16479989073224438,0.5970214528318185
12.072,0.7864762870163506,0.01974325837529367,0.16822138562034183,0.593941764089438
12.088,0.7881099265691163,0.018073872344066395,0.17162901122925017,0.5908464786102924
12.112,0.7905289010508508,0.015575769737135719,0.17670625081043562,0.586170924666986
12.128,0.7921216703023535,0.01391731801129384,0.1800640568676828,0.5830321630245917
12.144,0.793694062243946,0.012264457019798692,0.18339967735622165,0.5798826407113309
12.164,0.7956338859960748,0.010205955221269719,0.18753613342850547,0.5759277355636664
12.18,0.7971665566617872,0.0085650082939182,0.19081894874590302,0.5727479815524654
12.196,0.7986832070198951,0.006927452618960063,0.19407885601418157,0.5695529324591826
12.224,0.8013006188633928,0.0040701788174015395,0.19972888957863782,0.5639229756990067
12.244,0.8031468225430407,0.00203700441054513,0.2037181859365989,0.5598659953692048
12.268,0.8053301645475434,-0.00039950644500329067,0.20845528421590875,0.5549680720067524
12.284,0.806753473924472,-0.002039444394158174,0.21160534301436537,0.5516954338991146
12.308,0.8088223830643649,-0.004561690536359207,0.21638604583008644,0.5467747459453042
12.324,0.8101651753813935,-0.006276031579634866,0.2196025174870362,0.543477446027159
12.344,0.8118049629410359,-0.008446312955910086,0.22364111156427735,0.5393384977544702
12.364,0.8134098920779838,-0.010636794028307497,0.22768848394885188,0.5351720848096954
12.388,0.8152911104656662,-0.013287404439376543,0.23253693882770524,0.530141888704869
12.412,0.8171286223451918,-0.015952077095318394,0.23735883583186482,0.5250782121104779
12.436,0.8189198753617423,-0.018624022060364034,0.2421347563500167,0.5199943685340463
12.46,0.8206740674903734,-0.021300578508265108,0.24684305793983968,0.5148872352767433
12.476,0.8218277774941735,-0.02308706995812341,0.24993504982046955,0.5114670685498484
12.5,0.8235281935336856,-0.025776382076889082,0.2544963776399529,0.5063284372325076
12.516,0.8246488375003335,-0.027567355961320063,0.2574806260556674,0.502889712462516
12.532,0.8257604783092027,-0.029356230600744295,0.2604176666068098,0.4994401696965687
12.548,0.8268635611424866,-0.031142153156900734,0.2633060254269559,0.49598059894049956
12.568,0.8282248157262418,-0.03337224636253304,0.26684943038964526,0.49165163407505624
12.584,0.8293012224103594,-0.03515583711758516,0.26963414301332156,0.48818129680142114
12.6,0.8303695208888945,-0.03693897509962954,0.2723752216881889,0.48469960749689767
12.62,0.8316859326509355,-0.039176460121718396,0.2757642602663955,0.4803309142274757
12.64,0.8329537639429605,-0.04145234474241508,0.27917345329771803,0.4759536881067715
12.656,0.8339378559080144,-0.04329196199968833,0.2819062555634501,0.4724429294464637
12.672,0.8349038595902231,-0.04513734660473352,0.28463017496250953,0.46891772059034464
12.692,0.836091723629149,-0.04744426586822123,0.28800857697459475,0.4644897532821725
12.716,0.8374875089441006,-0.05020041640196823,0.2920053597237604,0.4591595152539818
12.736,0.8386394065451606,-0.05247629549226232,0.2952701822288482,0.45469297738972453
12.756,0.8397856477931899,-0.054727906278822826,0.29847088176189807,0.4502000164095777
12.772,0.8406990337870623,-0.0565096946734031,0.30098384017216284,0.4465876363633867
12.788,0.8416094121545318,-0.0582745992451759,0.3034565895529394,0.4429579739801694
12.812,0.8429685468946221,-0.060887446847026766,0.30709240305413565,0.4374825753664439
12.828,0.8438720050482557,-0.06260603152617174,0.3094640222125285,0.43381164445923365
12.848,0.8449953652827265,-0.06472888370213124,0.31236393872765345,0.42921064065087494
12.864,0.8458938924796319,-0.0664099726960341,0.31463113853506014,0.4255120266882019
12.884,0.8470141533054943,-0.0684891926691783,0.3174079990578595,0.42086626940369853
12.904,0.8481283445111187,-0.07054207010431683,0.3201267367382688,0.41619827006792565
12.924,0.8492135049449057,-0.07258813333369553,0.3228470391041436,0.4115059844765397
12.944,0.8502601467273992,-0.07463654199067916,0.32560330113670183,0.4067794977326873
12.96,0.8510724818130244,-0.07627378077716378,0.32782708226964374,0.40297313210330604
12.98,0.8520662883554634,-0.07831376784226332,0.3306159597295476,0.39817468677278145
12.996,0.8528587971851966,-0.07993490950517385,0.3328442350033156,0.3942803539757936
13.012,0.8536354755566475,-0.0815473141172469,0.33507160266845915,0.3903633326999726
13.028,0.8543965929651984,-0.08315042261592498,0.337296779604529,0.3864237979429684
13.052,0.8555120861437089,-0.08553536531235024,0.3406271166497185,0.38046805272692896
13.068,0.8562408579888459,-0.08710854100855663,0.3428381640202856,0.3764647240912295
13.088,0.8571311052163987,-0.08905930946129918,0.3455902077869596,0.3714325189729055
13.108,0.8579956358242821,-0.09099777460309588,0.34832981312772987,0.3663730819945306
13.128,0.8588342971690205,-0.09292879792166299,0.3510538998210046,0.36128804013348337
13.152,0.8598091112712015,-0.09524025796797674,0.35429932950791404,0.35514725192159735
13.172,0.8605943983771741,-0.0971652508172415,0.3569833769522367,0.3499986629906313
13.192,0.8613552973605222,-0.09908904337001309,0.3596485631309111,0.34482071316968965
13.212,0.8620905662120285,-0.10101242433269339,0.36229276583848363,0.33961786996528576
13.232,0.8628032024656994,-0.10293539512363592,0.3649102289026749,0.33438819220760735
13.256,0.8636305194122683,-0.1052448313620817,0.3680107050604227,0.32807616855265986
13.272,0.8641668555485914,-0.10678895929497613,0.37004831093006246,0.323845660032312
13.296,0.8649356126345954,-0.1091266787936198,0.3730931266291429,0.3174575134312964
13.316,0.8655236921247497,-0.1111098632470556,0.37566522905459426,0.3120880842635964
13.336,0.8660731553697567,-0.1131188159767173,0.3782431723380635,0.30668147254038186
13.356,0.8665900534661524,-0.11515114762840616,0.380805533094787,0.3012458105896037
13.376,0.8670807699666524,-0.11720979138979394,0.3833370663104091,0.29577947317034603
13.396,0.867549309621689,-0.11929897136743454,0.3858241787597093,0.29028546965013413
13.424,0.868163087904949,-0.12227622857288913,0.38921696735452244,0.2825801285453085
13.444,0.8685851228977738,-0.12444122068478333,0.3915580213283423,0.2770497839894013
13.468,0.8690759009095187,-0.1270894516099378,0.3942656695503864,0.27038848267220894
13.488,0.8694718772470235,-0.12934760793973887,0.39643110148045463,0.2648211335520603
13.504,0.8697806447191452,-0.1311893860789391,0.3981016393990487,0.26035756136507543
13.528,0.8702320158698457,-0.134013454838476,0.40049883334721664,0.25364801786112734
13.552,0.8706662772814251,-0.13691527608350157,0.4027691833353958,0.2469239270204927
13.576,0.8710791739412533,-0.13990079602866315,0.4049188202653755,0.24018657121343562
13.596,0.8714037550372836,-0.14245571456063683,0.4066225351359544,0.23456337952790005
13.62,0.8717753131075807,-0.14559877385149902,0.4085562116117163,0.22779513265783843
13.64,0.8720320964228819,-0.14829290717152155,0.41015161726753535,0.22213709132820986
13.656,0.8721958839940438,-0.15049972882619578,0.4114326842907789,0.21759438840276735
13.672,0.8723283269756524,-0.15275027817158737,0.412703723316458,0.2130405577233934
13.696,0.8724644313344727,-0.1562066373356154,0.41458700146004485,0.20621086472076003
13.716,0.872526414660934,-0.15916514124093517,0.4161244460668416,0.20051074514412784
13.732,0.872543584109748,-0.16158707967314637,0.41732728611798936,0.19594704839066393
13.752,0.8725283124118177,-0.16468268343470216,0.41878734420258124,0.19023963349491624
13.772,0.872476566102098,-0.167853269328361,0.42019113817528136,0.18452460263453732
13.788,0.8724075699663015,-0.1704443753116237,0.4212724810669341,0.17995344810765035
13.804,0.8723136606129476,-0.17308412533085335,0.42231713596550574,0.17538243850621282
13.82,0.8722010715191314,-0.17577160455787197,0.4233175980166027,0.1707976729393124
13.84,0.87203643505632,-0.17919209117121293,0.4245000591857149,0.16505256783000044
13.856,0.8718804411857136,-0.18197499287767496,0.42539654635418633,0.16045989092264218
13.88,0.8716057320709276,-0.18622347459959124,0.4266577660649095,0.1535819520179983
13.904,0.8712873500627691,-0.19056091516972554,0.4278080585129444,0.14671454018487584
13.92,0.8710448169654065,-0.19349969315020316,0.428526140990769,0.14214127506125104
13.94,0.8706827996927896,-0.19722650911624004,0.429422820635729,0.13641556926612847
13.96,0.8702622081570364,-0.2010074069922775,0.43030573271837685,0.1306778013955731
13.976,0.8698917701233783,-0.2040682935289756,0.43098659657381583,0.12607534819109767
13.992,0.8694895726771869,-0.20716199243878897,0.43164101938053917,0.12148177757410035
14.016,0.8688420067331093,-0.21186729023144282,0.43254140188274814,0.11460259300415628
14.032,0.868387445897567,-0.21504968789152532,0.43307147913855626,0.11002713075419554
14.048,0.8679202618934286,-0.21826673485610174,0.4335338835568456,0.10546289991375224
14.072,0.867200391454337,-0.2231564031784827,0.43408878542645307,0.09864900987275006
14.088,0.8667136729812733,-0.22645908863315165,0.43435373705752034,0.0941303423287059
14.104,0.8662250914169112,-0.22979740304644775,0.4345260890378099,0.08963438234504525
14.124,0.8656131482279869,-0.23401788843366983,0.4346094682240105,0.08404829348608246
14.148,0.8648785857168135,-0.2391545826477915,0.4345102260886174,0.07740142758027023
14.172,0.8641426823644122,-0.24437486630857178,0.4341927632123495,0.070816619565827
14.192,0.8634928189316097,-0.24878648081576119,0.43383630565153586,0.06535670214659302
14.212,0.862804918704862,-0.25325491433858127,0.43340376634479894,0.05992325041415442
14.228,0.8622521842600667,-0.256877723616598,0.43294506120878995,0.055619958856654134
14.244,0.8617015363027217,-0.26054414545970755,0.43237423448059353,0.051378321863610465
14.264,0.860996840037502,-0.26518429571563823,0.43154876317874935,0.046123700525099724
14.284,0.8602496866303182,-0.2698860418132441,0.43064892531951604,0.04090848576964484
14.304,0.8594660485447448,-0.2746495683120568,0.42966096762608963,0.03573764015006492
14.32,0.8588147106484697,-0.2785041166994167,0.4288029458651387,0.0316351603859058
14.34,0.857972364382075,-0.28337733719970304,0.42763967803498404,0.026552071263332165
14.364,0.856925044763915,-0.28930380680550977,0.426099931822451,0.02053346354381757
14.384,0.8560253292978063,-0.29431149859967176,0.4246857173960842,0.015601885538971245
14.404,0.8551036702902074,-0.2993824085294923,0.4231460802339807,0.010736913053302525
14.424,0.8541597734764671,-0.30451539981217274,0.42148089744906286,0.005941863124954061
14.44,0.8533881508851372,-0.30866813443518853,0.4200571263355949,0.0021580842960645693
14.464,-0.8522034406828937,0.3149733188654046,-0.4177670913819749,0.0034294969594285928
14.484,-0.8511869216650351,0.32029584504749675,-0.4157252218920336,0.007995993655008686
14.508,-0.8499289643281951,0.32676258077912007,-0.4131204378961108,0.013359460733738579
14.528,-0.8488546750240515,0.33221923164703093,-0.4108056617946468,0.01774347911573683
14.548,-0.8477562011052067,0.33773395880028134,-0.408361994245148,0.022038108287331448
14.568,-0.8466400402256231,0.3433061048881076,-0.4057749171860082,0.02623503794545116
